Bank,State,City,Branch,Address,Pincode,Latitude,Longitude
Capri Global,Madhya Pradesh,Vidisha,Vidisha,"Office No 10, 3rd Floor, Gaurav Business Square, Infront of Adani Wilmare Ltd. Plant, Sanchi Road, Vidisha, Madhya Pradesh - 464001",464001,23.520021,77.7995
Capri Global,Madhya Pradesh,Jhabua,Jhabua,"Office No 4, 2Nd Floor, 90 Sardar Patel Marg, Ramkrishnanagar, Near Bajaj Showroom, Rajgarhnaka, City: Jhabua, District: Jhabua, State: Madhya Pradesh, PinCode: 457661",457661,22.764796,74.600562
Capri Global,Haryana,Gurugram,Gurugram,"1st Floor SCO -22/1511,Sec 15 Part –II Gurugram, Haryana 122001.",122001,28.457772,77.044445
Capri Global,Madhya Pradesh,Chhatarpur,Chhatarpur,"Office No 2, 2Nd Floor, Near Shahani Garden, Jawahar Road, City: Chhatarpur, District: Chhatarpur, State: Madhya Pradesh, PinCode: 471001",471001,24.91139,79.583355
Capri Global,Uttar Pradesh,Jhansi,Jhansi,"No 1180/1, Ground Floor, Ward No 47, Civil Lion, Ansik Bhahar, Khanderao Gate, Near By Babulal Karkhana, Jhansi Nagar Nigam, City: Jhansi, District: Jhansi, State: Uttar Pradesh, Pincode: 284001",284001,25.454179,78.567752
Capri Global,Maharashtra,Amravati,Amravati,"Shop No.1, Ground Floor, Vimaco Tower, Bus Stand Road, Infront Of Usmania Masjid, Bus Stand Road, City: Amravati, District: Amravati, State: Maharashtra, PinCode: 444602",444602,20.9297976,77.7589845
Capri Global,Rajasthan,Ajmer,Ajmer,"First Floor, 1232/28, Rajkamal Tower, Nasirabad Road, Ajmer, Rajasthan - 305001",305001,26.431443,74.647666
Capri Global,Rajasthan,Udaipur,Udaipur HL,"Raj Tower Plot No- 40 (222/ 14/21), 2nd floor Mehta Bhagwat Singh Ji Ki Bari, Saheli Marg Udaipur Rajasthan- 313001.",313001,24.5968,73.6884
Capri Global,Rajasthan,Chittorgarh,Chittorgarh,"Shop No. 12, 2nd Floor, Shri Kalyan Complex, Near Pannadhay Private Bus Stand, Chittorgarh, Rajasthan, Pin Code- 312001",312001,24.8804,74.6343
Capri Global,Madhya Pradesh,Barwani,Barwani,"98/6, 1St Floor, Love Kush Complex, Near Sbi Bank, Zanda Chowk, Champa Bavdi, Indra Bhavan Parisar, City: Barwani, District: Barwani, State: Madhya Pradesh, PinCode: 451551",451551,22.033419,74.896106
Capri Global,Rajasthan,Phalodi,Phalodi,"Ground Floor, Hotel Anand, Opposite City Light Hospital, Aadarsh Nagar, Nagaur Road, City: Phalodi, District: Jodhpur, State: Rajasthan, PinCode: 342301",342301,27.1262,72.38118
Capri Global,Madhya Pradesh,Betul,Itarsi Road,"Shree Manohar Complex, Office No 3, 1st Floor, Amla Road, Kalapatha Kh. 394, Phn. 53, Bn 467, Vikas Ward No 28, Muncipal Limit, City: Betul, District: Betul, State: Madhya Pradesh, Pincode: 460001",460001,21.901893,77.891325
Capri Global,Maharashtra,Nashik,Nashik,"Shree Mangal Apartment, No 1, Near Abb Circle, Mahatma Nagar, City: Nashik, District: Nashik, State: Maharashtra, PinCode: 422007",422007,19.994159,73.7516555
Capri Global,Gujarat,Anand,Anand,"Shop / Office Number - 404, Narayan Empire, Beside Panchal Hall, Near Old SvayamVar Party Hall, Vidyanagar Road, City: Anand, District: Anand, State: Gujarat, Pincode: 388120",388120,22.5540082,72.945257
Capri Global,Rajasthan,Rajsamand,Rajsamand,"Rev. Village Dhoinda, Khasra No: 551, Rajsamand, District - Rajsmand, Plot No: B-2, Near Indian Bank, Rajasthan - 313324",313324,25.04974,73.8829
Capri Global,Rajasthan,Shahpura-Bhilwara,Shahpura-Bhilwara,"Plot No 60 B, OPP New Bus Stand, Bhilwara- Shahpura, Bhilwara, Rajasthan - 311404",311404,25.611552,74.908868
Capri Global,Madhya Pradesh,Gwalior,Gwalior,"Office No 20002, 2nd floor, Vasundhara Tower, Kailash vihar, City Centre, Gwalior Landmark - Behind SP office Gwalior, Madhya Pradesh - 474002",474002,26.207606,78.189946
Capri Global,Rajasthan,Chomu,Chomu,"Shop No.09, Ground Floor, Paliwal Marg, Adjoint Of Utkarsh Small Finance Bank, Ashok Vihar, Jaipur Road, City: Chomu, District: Jaipur, State: Rajasthan, Pincode: 303702",303702,27.1582,75.723
Capri Global,Rajasthan,Nagaur,Nagaur,"OUTSIDE, Delhi Gate Rd, in front of TVS AGENCY, Nagaur, Rajasthan 341001",341001,27.199658,73.74865
Capri Global,Rajasthan,Dungarpur,Dungarpur,"HMD Plaza, 1st Floor, Laxmi Nagar, Near City Hospital, Opposite H P Petrol Pump, City: Dungarpur, District: Dungarpur, State: Rajasthan, PinCode: 314001",314001,23.8549,73.7113
Capri Global,Haryana,Faridabad,Faridabad,"2nd Floor, SCO 89, Sector-16, Huda Market Faridabad, Haryana –  121002.",121002,28.412001,77.3198
Capri Global,Gujarat,Jamnagar,Jamnagar,"Office No. A 205, 2nd Floor, Kuber Avenue, Near Gurudwara Circle, Indira Marg, Above Vodafone, Jamnagar, Gujarat - 361001",361001,22.473829,70.065509
Capri Global,Uttar Pradesh,Moradabad,Moradabad,"Premises No: A-16, 2nd floor Gandhi Nagar, Moradabad, Uttar Pradesh - 244001",244001,28.826064,78.773775
Capri Global,Gujarat,Junagadh,Junagadh,"Office No 306, 3rd Floor Nobel Plaza above SBI Bank, Near Kalava Chowk, Behind petrol Pump, Junagadh, Gujarat - 362001",362001,21.512173,70.461689
Capri Global,Uttarakhand,Haridwar,Haridwar,"Premises NO-656, 3rd floor Ashirwad Tower Model Colony Haridwar Uttarakhand - 249407",249407,29.933051,78.132458
Capri Global,Madhya Pradesh,Narsinghpur,Narsinghpur,"First Floor In front of Jalgaon Jewellers, Mouja Kandeli NB No - 36, Sunka Chouraha, City: Narsinghpur, District: Narsinghpur, State: Madhya Pradesh, Pincode: 487001",487001,22.946936,79.198442
Capri Global,Rajasthan,Alwar,Alwar,"14-Scheme No-1, 2Nd Floor, Bhagat Singh Circle, Arya Nagar, Vijay Mandir Road, City: Alwar, District: Alwar, State: Rajasthan, PinCode: 301001",301001,27.569866,76.61355
Capri Global,Rajasthan,Bikaner,Bikaner,"2nd Floor, Saini Complex, Panchsati Circle, Bikaner, Rajasthan - 334001",334001,28.010598,73.333908
Capri Global,Madhya Pradesh,Ratlam,Ratlam,"Office No 1, Ward No 33, Plot No 33, Shastri Nagar, City: Ratlam, District: Ratlam, State: Madhya Pradesh, PinCode: 457001",457001,23.331744,75.042531
Capri Global,Chhatisgarh,Bilaspur,Bilaspur,"Gs Plaza, S-3, 2Nd Floor, Opp Jeet Talkies, Near Jeela Aspataal, Old Bus Stand, City: Bilaspur, District: Chhattisgarh, State: Chhattisgarh, Pincode: 495004",495004,22.0733,82.16
Capri Global,Gujarat,Mehsana,Mehsana,"Shop No 12, 4th Floor, Orbit Complex, Radhanpur Road, Mehsana, Gujarat - 384002",384002,23.607651,72.377835
Capri Global,Madhya Pradesh,Khargone,Khargone,"Office No. 10, First Floor, Nagarpalika Market, Jawahar Marg, Khargone, Madhya Pradesh - 451001",451001,21.827611,75.616776
Capri Global,Telangana,Hyderabad,Hyderabad,"Awfis, 4Th Floor, Vasavi Mpm Grand, Ameerpet Yella Reddy Guda, Ameerpet, City: Hyderabad, District: Hyderabad, State: Telangana, Pincode: 500073",500073,17.434179,78.444851
Capri Global,Madhya Pradesh,Badnagar,Badnagar,"Office No 4, 1St Floor, Near Rishika Hotel, Badnawar Road, City: Badnagar, District: Ujjain, State: Madhya Pradesh, PinCode: 456771",456771,23.039626,75.3620807
Capri Global,Maharashtra,Virar,Virar,"Office No. 1 & 2, Ground Floor, Agarwal Paradise, Opp. D-Mart, Vrindawan Township, Y.K. Nagar, Virar West, City: Virar, District: Mumbai City, State: Maharashtra, Pincode: 401303",401303,19.4606,72.8028
Capri Global,Uttar Pradesh,Dibai,DIBAI,"1st Floor, Railway Road, Neer Sheela Sadan, Near Indian Bank, Mohalla Mahadev 1st, City: Dibai, District: Bulandshahr, State: Uttar Pradesh, Pincode: 202393",202393,28.207214,78.254436
Capri Global,Rajasthan,Jhunjhunu,Jhunjhunu,"1st Floor, Road No.03, Opposite Gehlot Motors, Near Reliance Petrol Pump, City: Jhunjhunu, District: Jhunjhunu, State: Rajasthan, PinCode: 333001",333001,28.11312,75.3963
Capri Global,Gujarat,Rajkot,Rajkot,"Office No 314-315- 316, 3rd Floor, Building Rk World Tower, Near Shital Park Bus Stop, Shastri Nagar, Dharam Nagar, 150 Ring Road, City: Rajkot, District: Rajkot, State: Gujarat",,22.317751,70.76679
Capri Global,Rajasthan,Bhinder,Bhinder,"1st Floor, Ward No. 24, Station Road, Near Bijli Office, City: Bhinder, District: Udaipur, State: Rajasthan, Pincode: 313603",313603,24.519056,74.182639
Capri Global,Madhya Pradesh,Ashoknagar,Ashoknagar,"Shriram Kuti, 1St Floor, Ward No.1, Infront Of Sbi Bank, Esagar Road, City: Ashok Nagar, District: Guna, State: Madhya Pradesh, PinCode: 473331",473331,24.586874,77.726049
Capri Global,Madhya Pradesh,Mandsaur,Mandsaur,"Office/Makan No 108, Mahu Neemuch Road, Near Central Bank Of India, Above Gandhi'S Hospital, City: Mandsaur, District: Mandsaur, State: Madhya Pradesh, PinCode: 458001",458001,24.073066,75.068923
Capri Global,Maharashtra,Pune,Pune I,"Office No. 301, 3rd Floor, 927, Sanas Memories, Shivajinagar, FC Road, Pune, Maharashtra – 411 004",,18.525485,73.841325
Capri Global,Rajasthan,Pratapgarh,Pratapgarh,"1St Floor, Plot No. A-02, & Part Of A-01, Kiyan Complex, Bhairav Vihar Colony, Arnod Road, City: Pratapgarh, District: Pratapgarh, State: Rajasthan, Pincode: 312605",312605,24.025266,74.781777
Capri Global,Madhya Pradesh,Biaora,Biaora,"Railway Ward No 7, Saxena House, Vishvnath Colony, Bioara, City: Rajgarh, District: Rajgarh, State: Madhya Pradesh, PinCode: 465674",465674,23.9314,76.9139
Capri Global,Maharashtra,Mumbai,Virar,"Office No. 1 & 2, Ground Floor, Agarwal Paradise, Opp. D-Mart, Vrindawan Township, Y.K. Nagar, Virar West, City: Virar, District: Mumbai City, State: Maharashtra, PinCode: 401303",401303,19.4606443,72.8028871
Capri Global,Uttar Pradesh,Sharanpur,Sharanpur,"Office No: 2B/2189/3, Rampur Road, Saharanpur Uttar Pradesh- 247001",247001,29.944116,77.543587
Capri Global,Gujarat,Himmatnagar,Himmatnagar,"Office No 206, Sun Complex II, Behind Hotel Navjeevan, Motipura NH 8, Himmatnagar, Gujarat - 383001",383001,23.579974,72.95931
Capri Global,Madhya Pradesh,Dhar,Dhar,"Unit no. 201, 2nd Floor, Kanchan Classic, 79, Kashibaug Colony, Indore-Ahmedabad Road, City: Dhar, District: Dhar, State: Madhya Pradesh, PinCode: 454001",454001,22.602652,75.310623
Capri Global,Maharashtra,Thane,Thane,"701, 7TH FLOOR, DOSTI PINACCLE, ABOVE NEW PASSPORT OFFICE, ROAD NO 22, WAGLE ESTATE, THANE-WEST, CITY: THANE, DISTRICT: MUMBAI CITY, STATE: MAHARASHTRA, PINCODE: 400604",400604,19.198815,72.948596
Capri Global,Madhya Pradesh,Balaghat,Balaghat,"A-310, Keshar Plaza, Opp Axis Bank, Hanuman Chowk, 2Nd Floor, Besides Sriram Insurance, Circuit House Road, City: Balaghat, District: Balaghat, State: Madhya Pradesh, PinCode: 481001",481001,21.811666,80.193745
Capri Global,Uttar Pradesh,Lucknow,Lucknow,F-606 6th Floor Shalimar Titanium Corporate Park Vibhuti Khand Gomti Nagar Lucknow Uttar Pradesh - 226010,226010,26.866818,81.009056
Capri Global,Madhya Pradesh,Betul,Amla Road,"Shree Manohar Complex, Office No 3, 1st Floor, Amla Road, Kalapatha Kh. 394, Phn. 53, Bn 467, Vikas Ward No 28, Muncipal Limit, City: Betul, District: Betul, State: Madhya Pradesh, Pincode: 460001",460001,21.9089914,77.9075271
Capri Global,Rajasthan,Sagwara,Sagwara,"1St Floor, Opposite Sanchavat Vatika, Main Road Dungarpur Sagwara Road, City: Sagwara, District: Dungarpur, State: Rajasthan, PinCode: 314025",314025,23.666861,74.027568
Capri Global,Uttarakhand,Rudrapur,Rudrapur,"D1,D2-16/1,17/1, 2nd floor SGAD Complex Civil Lines, Nainital road Rudrapur, Udham Singh Nagar Uttarakhand - 263153",263153,28.981574,79.3990823
Capri Global,Madhya Pradesh,Shujalpur,Shujalpur,"Pagmart Store 2nd Floor, Ward No. 12 House No. 474/8, M.G. Road Near Dipti Convent School, Infront of Gandhi Park, City: Shujalpur, District: Shujalpur, State: Madhya Pradesh , PinCode: 465333",465333,23.390826,76.713041
Capri Global,Gujarat,Bharuch,Bharuch,"802 - Golden Square, B/S D-Mart, Old N H No. 8, Bholav, City: Bharuch, District: Bharuch, State: Gujarat, PinCode: 392001",392001,21.722522,73.004659
Capri Global,Rajasthan,Abu Road,Abu Road,"1st Floor, Mount Road, Akra Bhatta, City: Abu Road, District: Sirohi, State: Rajasthan, PinCode: 307026",307026,24.506656,72.793742
Capri Global,Rajasthan,Balotra,Balotra,"1st Floor, New Bus Stand, Opp LIC office, Pachpadra, City: Balotra, District: Balotra, State: Rajasthan, PinCode: 344022",344022,25.8399,72.248
Capri Global,Madhya Pradesh,Jabalpur,Jabalpur,"Office No 2, Ground floor, Jagat Son’s Tower, behind SBI Narmada road, Plot no 443, House no 1876, 1877, 1878, Pandit Banrsi Das Bhanot ward, Jabalpur, Madhya Pradesh - 482001",482001,23.149961,79.932356
Capri Global,Madhya Pradesh,Sagar,Civil Line,"Office No. UG 14 Dwarka Complex, Civil Line, Sagar Madhya Pradesh 470001",470001,23.8387768,78.7627064
Capri Global,Madhya Pradesh,Guna,Guna,"2nd floor Rame Shree Complex, Near Bada Pul, A.B.Road Guna Madhya Pradesh 473001",473001,24.646712,77.313719
Capri Global,Gujarat,Surat,Gujarat - Surat,"Office No- 405, Milestone Indigo, Ring Road, City: Surat, District: Surat, State: Gujarat, PinCode: 395002",395002,21.182521,72.829574
Capri Global,Uttarakhand,Dehradun,Dehradun,"Premises No 102, Chhetri Plaza Khasra No 487, Maharani Bagh, Gms Road, Ballupur, City: Dehradun, District: Dehradun, State: Uttarakhand, PinCode: 248001",248001,30.332628,78.010582
Capri Global,Madhya Pradesh,Ganj Basoda,Ganj Basoda,"1St Floor, House No 54/1, Ward No 07, Near Church, Bareth Road, Kala Bagh, City: Ganj Basoda, District: Vidisha, State: Madhya Pradesh, PinCode: 464221",464221,23.520236,77.7993
Capri Global,Rajasthan,Fatehnagar,Fatehnagar,"Khasra No 26,101,1st Floor,Udaipur Road ,Near Hotel Teez, Fatehnagar Th , Mavli Disc.Udipur(Raj) - 313205",313205,24.81254,74.09074
Capri Global,Gujarat,Chandkheda,Chandkheda,"Office no 902, 9th Floor, Dwarkesh Business, Opp SMS Hospital, Visat Gandhinagar Highway City: Ahmedabad, District: Ahmedabad, State: Gujarat, PinCode: 382424",382424,23.1091,72.6034
Capri Global,Madhya Pradesh,Khategaon,Khategaon,"59-A, 1St Floor, National Highway, Nemabar Road, Near Government Collage, City: Khategaon, District: Dewas, State: Madhya Pradesh, PinCode: 455336",455336,22.590755,76.919697
Capri Global,Rajasthan,Bhilwara,Bhilwara,"1St Floor, Kk Tower,103,1St Floor, Sancheti Colony, Near By Sk Plaza, City: Bhilwara, District: Bhilwara, State: Rajasthan, PinCode: 311001",311001,25.345682,74.610751
Capri Global,Rajasthan,Taranagar,Taranagar,"1St Floor, Ward No - 16, Sewa Circle Road, City: Taranagar, District: Churu, State: Rajasthan, PinCode: 331304",331304,28.663728,75.052549
Capri Global,Uttar Pradesh,Bareilly,Bareilly,2nd Floor GKS Palace Ayub khan Choupla Road 63-64 Civil Lines Bareilly Uttar Pradesh - 243001,243001,28.353932,79.414188
Capri Global,Gujarat,Gandhidham,Gandhidham,"Tripada Complex, Office-201, Plot-275, Sector-1/A, Nr. Mamlatdar Office, Gandhidham-Kutch, Gujarat - 370201",370201,23.068571,70.132862
Capri Global,Gujarat,Morbi,Morbi,"Shop No. 213, 2nd Floor, Star Aarcade, Opp. Sky Mall Sanala Road, City: Morbi, District: Morbi, State: Gujarat, Pin code: 363641",363641,22.800456,70.815074
Capri Global,Rajasthan,Neem Ka Thana,Neem Ka Thana,"1st Floor, Shree ji Tower, Ramlila Maidan, Opp. ICICI Bank, Subash Mandi, City: Neem Ka Thana, District: Sikar, State: Rajasthan, Pincode: 332713",332713,27.740024,75.78091
Capri Global,Delhi,New Delhi,Pusa Road,"9B, 3rd Floor, Pusa Road, City: Delhi, District: Delhi, State: Delhi, PinCode: 110060",110060,28.6326784,77.1817472
Capri Global,Gujarat,Vadodara,Vadodara,"Office No 228, 2Nd Floor, Siddharth Complex, R.C. Dutt Road, Alkapuri, City: Vadodara, District: Vadodara, State: Gujarat, PinCode: 390007",390007,22.309381,73.169614
Capri Global,Madhya Pradesh,Indore,Indore,"Office No 101 and 103, 1st Floor Krishna Tower Main Pipliyanha above ICICI and Bank of Baroda, Indore, Madhya Pradesh - 452016",452016,22.705124,75.909281
Capri Global,Rajasthan,Bagru,Bagru,"1st Floor, Shop no 30-31, Baba Market, Opp. AU Small Finance Bank, Bagru, Jaipur. - 303007",303007,26.821556,75.543336
Capri Global,Rajasthan,Shahpura-Jaipur,Shahpura-Jaipur,"1st Floor, Antriksh Plaza, Near Jaipur Tiraha Flyover, City: Shahpura, District: Jaipur, State: Rajasthan, PinCode: 303103",303103,27.37937,75.961091
Capri Global,Gujarat,Bhuj,Bhuj,"1st Floor, Office No 117, Midtown Mall, Opp Commerce Collage Road, Mirzapar Highway, City: Bhuj, District: Kutch, State: Gujarat, PinCode: 370001",370001,23.14059,69.39044
Capri Global,Rajasthan,Dudu,Dudu,"Khasra No. 8840/5010, Ground Floor, Dayma Complex, Malpura Road, City: Dudu, District: Jaipur, State: Rajasthan, PinCode: 303008",303008,26.654931,75.259398
Capri Global,Uttar Pradesh,Bulandshahr,Bulandshahr,"Building No. 4 - C, 1/6 SFS, 1st Floor, Avas Vikas Colony, D M Road, City: Bulandsahar, District: Bulandsahar, State: Uttar Pradesh, Pincode: 203001",203001,28.417263,77.845505
Capri Global,Uttar Pradesh,Gorakhpur,Gorakhpur,"Mig-2, 2Nd Floor, Awas Vikas Colony, Shahpur No - 1, City: Gorakhpur, District: Gorakhpur, State: Uttar Pradesh, PinCode: 273006",273006,26.770453,83.383131
Capri Global,Madhya Pradesh,Ujjain,Ujjain,"Office No 2, 1St Floor, Daga Sadan, Above Indian (Allahabad) Bank, Tatya Tope Mark, Freegan, City: Ujjain, District: Ujjain, State: Madhya Pradesh, PinCode: 456010",456010,23.180645,75.793047
Capri Global,Madhya Pradesh,Sagar,Narshingpur Main Road,"Office No 4, 2nd Floor, Kaveri Complex, Narshingpur Main Road, Makronia Chouraha, Makronia, City: Sagar, District: Sagar, State: Madhya Pradesh, Pincode: 470004",470004,23.8503,78.792
Capri Global,Uttar Pradesh,Meerut,Meerut,"Office No 22, Tej Garhi, 1St Floor, Tyagi Market, Garh Road, City: Meerut, District: Meerut, State: Uttar Pradesh, Pincode: 250004",250004,28.9643,77.7392
Capri Global,Madhya Pradesh,Neemuch,Neemuch,"2nd Floor, Above Sajjan Tower, Tagore Marg, Neemuch Chawni, Neemuch, Madhya Pradesh - 458441",458441,24.45612,74.872566
Capri Global,Uttar Pradesh,Aligarh,Aligarh,"3/339, 2Nd Floor, Singhal Eye Hospital, Ramghat Road, City: Aligarh, District: Aligarh, State: Uttar Pradesh, PinCode: 202001",202001,27.891373,78.083557
Capri Global,Maharashtra,Mumbai,Goregaon,"Techniplex - 1, Techniplex Complex, Office No 703, 7Th Floor, Off. Veer Savarkar Flyover, Goregaon West, City: Mumbai, District: Mumbai, State: Maharashtra, PinCode: 400062",400062,19.174753,72.846944
Capri Global,Uttarakhand,Kotdwarr,Kotdwar,"Ground Floor, Kay Pride Mall, Shibbu Nagar, Devi Road, Kotdwar, Pauri Garhwal, City: Kotdwar, District: Kotdwar, State: Uttarakhand, Pincode: 246149",246149,29.7462,78.4957
Capri Global,Rajasthan,Bundi,Bundi,"1st Floor, Khasra No 104, Rk Puram, Salor Road, Lanka Gate, City: Bundi, District: Bundi, State: Rajasthan, PinCode: 323001",323001,25.43088,75.63763
Capri Global,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,"1st Floor, Jansath Road, Opposite Vardhaman Hospital, Almaspur, City: Muzaffarnagar, District: Muzaffarnagar, State: Uttar Pradesh, PinCode: 251001",251001,29.453441,77.722153
Capri Global,Rajasthan,Jhotwara,Jhotwara,"1st Floor, 1-A/121 & A1/121 A-II, Sanjay Nagar, Kalwar Road, City: Jhotwara, District: Jaipur, State: Rajasthan, PinCode: 302012",302012,26.943066,75.754296
Capri Global,Madhya Pradesh,Khandwa,Khandwa,"Unit No 103, 1St Floor, Landmark One, Mansingka Tiraha, Pandhana Road, City: Khandwa, District: Khandwa, State: Madhya Pradesh, PinCode: 450001",450001,21.8174,76.3437
Capri Global,Maharashtra,kolhapur,kolhapur,"Unit No 103, 1St Floor, Crossroad Building, Shahpuri, City: Kolhapur, District: Kolhapur, State: Maharashtra, PinCode: 416001",416001,16.862337,74.576181
Capri Global,Rajasthan,Jodhpur,Jodhpur,"1st Floor, LM Tower, Plot No 23,23,24,27, New Power House, Light Industrial Area City: Jodhpur, District: Jodhpur, State: Rajasthan, PinCode: 342003",342003,26.260027,73.003864
Capri Global,Madhya Pradesh,Rewa,Rewa,"Office No 1, 2nd floor, Ashok Vila, ward no 16, Ravindra Nagar, Allhabad road, Near Pawar Gas godam, NH- 7, Bara Rewa, MP 486001",486001,24.5446451,81.3018686
Capri Global,Rajasthan,Jhalawar,Jhalawar,3rd Floor SBI Building plot no  5 & 6 jharapartan city main road jharapartan City main road jhalwar Rajasthan - 326001,326001,24.58517,76.16853
Capri Global,Uttar Pradesh,Bijnor,Bijnor,"2nd Floor, Above Hotel Seepra Residency, Opposite Sai Guest House, Civil Lines, City: Bijnor, District: Bijnor, State: Uttar Pradesh, Pincode: 246701",246701,29.376961,78.13746
Capri Global,Maharashtra,Aurangabad,Aurangabad,"Golden City Center, Office No 119, Plot No P-79, Beside Prozone Mall, Chikalthana Midc, Chatrapati Sambhaji Nagar (Old Aurangabad), City: Aurangabad, District: Aurangabad, State: Maharashtra, PinCode: 431210",431210,19.8768645,75.3694833
Capri Global,Rajasthan,Banswara,Banswara,"3rd Floor, The Time Square Building, Opp Shrinath Ashram, 132 Mohan Colany, Udaipur Road, City: Banswara, District: Banswara, State: Rajasthan, PinCode: 327001",327001,23.555,74.4426
